"","x"
"1",0.393169625528752
"2",-0.0758805543414246
"3",0.409984484691349
"4",0.196185581050471
"5",0.556242361242981
"6",0.0163675856675413
"7",0.426726190676447
"8",0.203005167992374
"9",0.159476191517992
"10",0.249945577765404
"11",0.127873308789168
"12",0.0241316748573343
"13",0.0266864635334037
"14",0.426880493026073
"15",0.0654006275502398
"16",0.273603766858634
"17",0.151040826928525
"18",0.3660194747898
"19",0.0513610224053612
"20",0.0497125446409631
"21",0.338705378965487
"22",0.327670876912774
"23",-0.130787140408078
"24",0.480923777062346
"25",0.363853998280035
"26",0.228895093750971
"27",0.563377307130865
"28",0.242772095320292
"29",-0.219290482252636
"30",0.413479800396605
"31",0.219160865583505
"32",0.436016138749696
"33",0.299062620414366
"34",0.632364994157202
"35",0.483392063572516
"36",0.212894556735023
"37",0.0476797970158624
"38",0.324243443645542
"39",0.161753067000254
"40",0.189977792483023
"41",0.160308465927382
"42",0.102570581021156
"43",0.361792065705566
"44",0.22964812882443
"45",0.206343172167435
"46",0.530247193432895
"47",0.115549172609107
"48",0.0491851462967154
"49",0.146756861985428
"50",0.369224523479918
"51",-0.0836290549473201
"52",-0.125550604276438
"53",-0.0427893424028378
"54",0.203253045003436
"55",0.579487048504157
"56",0.132965035365535
"57",0.185709007465627
"58",-0.0671092384365253
"59",0.0390780208856034
"60",-0.309094786883124
"61",0.0942975946957071
"62",-0.0741484412458129
"63",-0.0846079515799729
"64",0.0324787296655958
"65",0.392532380251953
"66",0.536346733665297
"67",0.245645763078088
"68",0.278003096958218
"69",0.123325169741068
"70",0.143521733050976
"71",-0.146810826904552
"72",0.168133712561827
"73",0.261282450140936
"74",-0.0136554863487797
"75",0.0702237123456954
"76",0.141543281679006
"77",0.381855689418287
"78",0.395601585980007
"79",0.334441785682326
"80",0.24286807785699
"81",0.3696020974812
"82",0.731178928727549
"83",0.39126531297671
"84",-0.269267558907833
"85",0.128914000124996
"86",0.203638803966359
"87",0.142353553223188
"88",0.331113828362317
"89",0.281180510285642
"90",0.0588854762451426
"91",0.0586172974417314
"92",0.175579707061559
"93",0.224786303424594
"94",0.242708299135354
"95",0.196192057509394
"96",0.391217482408358
"97",0.393894858692957
"98",0.167588918088886
"99",0.248043837779696
"100",0.303865167655652
"101",0.590198330282369
"102",0.197852171799579
"103",0.0477514388314487
"104",-0.0311808575894007
"105",0.456754774282715
"106",0.266223598206034
"107",-0.111766868715337
"108",0.119352777566812
"109",0.0785508248817701
"110",0.271234287757941
"111",0.117424680818905
"112",0.250915873150514
"113",-0.0976216290300934
"114",0.263433580579633
"115",0.48961499735168
