"","x"
"1",0.227841780563301
"2",0.0225550112634079
"3",0.447621759973561
"4",0.210066289877488
"5",0.520484555775109
"6",-0.0747754707736146
"7",0.393367659491913
"8",0.261329588744155
"9",-0.00771101032573537
"10",0.316809471903925
"11",0.05484692825694
"12",-0.0249595108515959
"13",0.0974715952763862
"14",0.440938292434283
"15",0.131301728859675
"16",0.0738048032058893
"17",0.125062396124221
"18",0.417293686433849
"19",0.0108384517905944
"20",0.0147313354476663
"21",0.38416575492188
"22",0.0844324531286056
"23",0.00615434316253263
"24",0.181795234137408
"25",0.033075982569331
"26",-0.000982364751950848
"27",0.680163557341967
"28",0.0543653756312824
"29",-0.0318412813773567
"30",0.0203771730591705
"31",0.0101187472728177
"32",0.372651700901084
"33",0.184422996529622
"34",0.448887327169242
"35",0.135850465416454
"36",-0.0376627141654525
"37",-0.0435489446023819
"38",0.365286047840325
"39",0.133658603793947
"40",0.248051779567595
"41",0.0220409435713649
"42",-0.0119989619252678
"43",0.089625381263812
"44",0.0527224700883665
"45",0.105616680496962
"46",-0.0354501294136239
"47",-0.0182151959593788
"48",0.143554786736369
"49",0.0340844957264635
"50",0.183180767041919
"51",-0.104903037942983
"52",-0.00188393353360544
"53",0.0496733023416882
"54",0.102875985525698
"55",0.152051938320473
"56",0.266265382513898
"57",0.281316308450593
"58",0.0122991197763084
"59",0.0452307150141754
"60",-0.0681417464356882
"61",-0.0414814644501064
"62",0.0371514059376874
"63",-0.122249329767552
"64",0.0240362165637306
"65",0.0537336675943008
"66",0.302558842325515
"67",0.0862971931466368
"68",0.0687983588434732
"69",0.0893847803946403
"70",0.11559684728871
"71",-0.02677145182371
"72",0.132834426513744
"73",0.0416596445728684
"74",0.0128359133604721
"75",0.428290132387705
"76",0.192911738442006
"77",0.386635382429727
"78",0.0695505104302165
"79",0.27008154869775
"80",0.312275530745525
"81",0.308204303305182
"82",0.441222311786011
"83",0.154635604492951
"84",-0.0389949853507238
"85",0.331007204178243
"86",0.03825857159872
"87",0.25316699305985
"88",0.00622826877984187
"89",0.058388797406416
"90",0.0243794857663386
"91",-0.0190617545169059
"92",0.0212930349250388
"93",0.109699289173117
"94",0.341061550370464
"95",0.117429457664558
"96",0.243308418428341
"97",0.172778480112483
"98",0.082712989459129
"99",0.0866954554034507
"100",0.404948799881276
"101",0.178430619194338
"102",-0.0278581910253912
"103",-0.0385015261655967
"104",-0.029369802249439
"105",0.0624270438927042
"106",0.309619905575206
"107",-0.0849776255239028
"108",-0.0504474118205673
"109",0.18283485489981
"110",0.121139769663909
"111",0.0358627113564276
"112",0.200910128246638
"113",-0.0217315434075807
"114",0.105932746048746
"115",0.111215686271529
"116",0.04445711465379
"117",0.788121611971068
"118",0.226229733861682
"119",0.174601517300175
"120",0.216696929192559
"121",0.297313353017869
"122",0.337343611517785
"123",0.159033156908819
"124",0.0273371855529105
"125",0.0211537309544581
"126",0.385210000843826
"127",0.270884827699187
"128",0.0120191245473507
"129",0.390353535217603
"130",-0.0368149704993166
"131",-0.00581182644838055
"132",0.0851119207825338
"133",0.516369576617549
"134",0.179072329492331
"135",0.00427228733785451
"136",0.41719275450697
"137",0.241431633809278
"138",0.0419993107246071
"139",-0.0361569999413164
"140",0.108515558008752
"141",-0.0147883752952648
"142",0.0703416711241161
"143",0.178407076721545
"144",0.104405267614345
"145",0.0541281341994131
"146",0.236066323340558
"147",-0.0086709579497605
"148",-0.0773646079650015
"149",0.243045447751512
"150",0.0548520804240941
"151",0.0180852742982016
"152",0.430468285074972
"153",0.077493361290996
"154",0.138722631351493
"155",-0.0107305047370007
"156",0.340195250459431
"157",0.38032025571057
"158",0.0530568210931757
"159",0.168730462548934
"160",0.273472340974116
"161",0.0418443662750624
"162",0.308452458334069
"163",0.472394607024372
"164",0.308137538399374
"165",0.406479326864532
"166",-0.0761788713901941
"167",0.179789986995135
"168",0.0609694472406817
"169",-0.0571433328828383
"170",0.247696107133085
"171",-0.0999997025165071
"172",0.0929020703141949
"173",-0.0281866491916984
"174",0.221042935162853
"175",0.215236062754904
"176",-0.142381856976855
"177",0.223387622992392
"178",-0.0339845251225256
"179",0.207958219773294
"180",0.161040022491712
"181",0.0545007823647295
"182",0.269394483591296
"183",0.272644160596376
"184",-0.0626720061152593
"185",0.0298364899337882
"186",0.0148110926415877
"187",0.343202665870383
"188",0.276427648289589
"189",0.219799237153388
"190",0.044066846422815
"191",0.339451644851774
"192",0.285416510817
"193",0.494304277713556
"194",0.256557748619634
"195",-0.00348288952693551
"196",0.110246457254548
"197",0.0861279644599154
"198",0.580934043383307
"199",0.0195046984769994
