"","x"
"1",0.282147584531262
"2",-0.0379047597519594
"3",0.520066212467628
"4",0.130637659705923
"5",0.590097016151935
"6",-0.00632954504767955
"7",0.362894161443456
"8",0.310405141852671
"9",-0.0044960808677402
"10",0.333540445375517
"11",-0.0420307599830641
"12",-0.0680150545190013
"13",0.191305161824239
"14",0.397647112273916
"15",0.18895197779882
"16",0.316480349341767
"17",0.245192075850335
"18",0.393181702052838
"19",-0.0118180137942872
"20",0.15500453557387
"21",0.158965579684481
"22",0.208366586709489
"23",-0.0263872657901165
"24",0.253011954890046
"25",0.261387617154638
"26",0.272392255608908
"27",0.512313430890778
"28",0.23787799003009
"29",-0.239558465064505
"30",0.292252930307042
"31",0.266267027214744
"32",0.505589634266542
"33",0.34289449247104
"34",0.41796088187291
"35",0.211074589518302
"36",-0.0414820847782892
"37",0.0562162248635842
"38",0.334078044903055
"39",0.104246820229418
"40",0.0700497604350464
"41",0.212511544357821
"42",0.0974253502121009
"43",0.348934823547586
"44",0.266294855150473
"45",0.0272097797249895
"46",0.362477294571927
"47",0.00977768453761282
"48",0.228757087016829
"49",0.11232484324654
"50",0.380616860669205
"51",-0.0825743852825351
"52",-0.114471563599415
"53",0.0497217464295313
"54",0.205416239300783
"55",0.709268331250591
"56",0.208326999296041
"57",0.184774000931399
"58",-0.0261282572190231
"59",0.0250339254133562
"60",-0.148697531670871
"61",0.0626395087082116
"62",-0.00393786070584809
"63",-0.0472426836180986
"64",0.0561493886981228
"65",0.337606619920205
"66",0.25616272289864
"67",0.34933957879479
"68",0.124825249598069
"69",0.0575553441111256
"70",0.186109586543392
"71",0.0705656699452337
"72",0.180058616456728
"73",0.118386776759139
"74",-0.116039348455662
"75",0.150219649481114
"76",0.247982039472487
"77",0.240221155531972
"78",0.254096446691595
"79",0.349518275650657
"80",0.384508153183321
"81",0.219373248360183
"82",0.77297842008535
"83",0.185225855428715
"84",-0.222203270240289
"85",0.07834030452516
"86",0.185931726755604
"87",0.202938778359953
"88",0.247764598957997
"89",0.346607809474773
"90",-0.0698021557244211
"91",0.00870077093989802
"92",0.187503442555904
"93",0.156345004116456
"94",0.316995596920131
"95",0.0441132610107224
"96",0.273972468110283
"97",0.248527059398969
"98",0.209389157232747
"99",0.356190811401356
"100",0.306192467445999
"101",0.441909508489518
"102",0.241565958605907
"103",0.0789432292979931
"104",0.0575151664781258
"105",0.293881830288141
"106",0.342633056346328
"107",-0.187564840719222
"108",0.108586556137044
"109",0.147012362456547
"110",0.313213577484006
"111",0.194023820481558
"112",0.106686452505484
"113",-0.134125015955985
"114",0.152520204262388
"115",0.456743353019781
"116",0.223497476801485
"117",0.473070295330324
"118",0.370415214219573
"119",-0.0125431772924837
"120",0.269105242340921
"121",0.391726474047121
"122",0.542910494906258
"123",0.154360527863826
"124",-0.00230590295627045
"125",0.153879645702523
"126",0.418214919317652
"127",0.371414348622751
"128",-0.00104695879000941
"129",0.494566166512423
"130",-0.202212840565547
"131",0.263452816284328
"132",0.161133064005697
"133",0.629530102740649
"134",0.339334815834488
"135",-0.155271974212126
"136",0.295048145509393
"137",0.204036392240643
"138",0.102050846358192
"139",-0.132935891479625
"140",0.107457226430292
