"","x"
"1",0.199555914611184
"2",-0.00632511721620271
"3",-0.014974667872161
"4",0.0627405196299365
"5",-0.0207895790195191
"6",0.0267278465854055
"7",0.337979355073921
"8",0.06174997249294
"9",0.0978815037560832
"10",-0.0783374018852335
"11",0.157291118256701
"12",0.0261285436641255
"13",-0.0105606723411089
"14",0.155846816924347
"15",0.093080831225031
"16",-0.0092111456539723
"17",-0.0670177065578736
"18",-0.00393307558901879
"19",-0.000898026387537415
"20",-0.0106344327217807
"21",-0.031895191666594
"22",0.0555763594046438
"23",0.0809942202574255
"24",0.0436339394134465
"25",-0.00450920059827564
"26",0.0153423777484735
"27",-0.0198391413218786
"28",0.123957807040557
"29",-0.0442880253982108
"30",-0.00640258093275572
"31",0.0393627746766509
"32",0.12470724523812
"33",0.00973578905952729
"34",0.0650505786007894
"35",0.00726877809780968
"36",0.0156162355067467
"37",0.00427858326178532
"38",0.209981795901963
"39",-0.00366362763715766
"40",0.0435408085992854
"41",0.00189839512387194
"42",0.294451077579228
"43",0.00790648228151083
"44",0.0524655585985153
"45",0.0915182500733001
"46",0.00859778146851914
"47",-0.0261393467117766
"48",-0.0571282661482928
"49",0.2263587287081
"50",0.245367104157681
"51",-0.0115895284159765
"52",0.0148906613349913
"53",-0.01217419717685
"54",0.0308842001901916
"55",0.0582660638577906
"56",-0.00729269984246123
"57",-0.0305765162858462
"58",0.0648874568061615
"59",-0.0638795899052629
"60",0.0694892504101335
"61",0.206344150392927
"62",-0.000722212359436036
"63",0.0598063591678703
"64",-0.00927875570469297
"65",0.0172925801718685
"66",0.106409173231619
"67",0.0504135225735393
"68",-0.0154746044921647
"69",0.0585938513736159
"70",-0.00990085774378965
"71",0.001497308340007
"72",0.000439483107709249
"73",0.00187850742326875
"74",0.110308661184204
"75",0.0786456425485141
"76",0.00559420780208778
"77",0.155703521592583
"78",0.0443055611572788
"79",-0.0386251021297506
"80",0.0178287865322357
"81",0.0420577774699983
"82",0.0359676419222054
"83",0.0184062214785376
"84",-0.0056506176872308
"85",0.0453236147202498
"86",0.023862698407578
"87",0.0114082397545769
"88",0.0893671486201223
"89",0.0209834659348105
"90",0.00410545969734386
"91",0.181176271387602
"92",-0.0302320002931214
"93",-0.0169566468597057
"94",0.059833585385275
"95",-0.0394883517849044
"96",0.112311997736656
"97",-0.0433283730641282
"98",-0.00306259026403538
"99",-0.0467178041625128
"100",0.0194289764016581
"101",-0.00489682373425318
"102",0.0175534626596146
"103",0.00476592716319885
"104",-0.00382862250138921
"105",0.00790585923614301
"106",0.0446595956440141
"107",-0.0369186698363101
"108",-0.0328855625022767
"109",-0.0288861760926094
"110",0.0739958162090347
"111",0.0135789568626552
"112",-0.0128008942697286
"113",-0.00398588133397029
"114",0.0200533782875903
"115",0.117109696776987
"116",0.00837142007527422
"117",0.133010410575426
"118",0.0393291182875583
"119",0.0605445494122073
"120",-0.0594255343646541
