"","x"
"1",0.210766687723657
"2",0.0936566612782981
"3",0.481043749661189
"4",0.0995933540420202
"5",0.0366279435995263
"6",-0.103539303717128
"7",0.289771878734463
"8",0.258613422165147
"9",0.0584778554322029
"10",0.103551119633971
"11",0.18445229946171
"12",-0.0733226414182767
"13",0.157216296447534
"14",0.432630847589183
"15",0.140528142137408
"16",-0.0744482228407037
"17",0.04370239644783
"18",0.42448052687924
"19",-0.0150098902465802
"20",-0.0534404897368387
"21",0.276925507866301
"22",0.170753525258379
"23",0.134457612148735
"24",0.222720710733749
"25",-0.0230353798732972
"26",-0.0664598762207327
"27",0.263485163415616
"28",0.0734288050761652
"29",0.0910053067542197
"30",0.107458451970019
"31",0.0603459965269532
"32",0.289063397990483
"33",0.170327883502133
"34",0.245740106772963
"35",0.022132360178138
"36",-0.0828785367471548
"37",0.0447944452832877
"38",0.242002977366958
"39",0.033468951090962
"40",0.143431979733347
"41",0.114613156501906
"42",-0.00593071313306426
"43",-0.0751659289016547
"44",0.0789097817805987
"45",0.174518495128072
"46",0.0502478112406361
"47",-0.0386008959746207
"48",0.270784106447362
"49",0.12215225702819
"50",0.14503672069726
"51",-0.117638406201037
"52",0.0416627768733324
"53",0.0106176734156278
"54",0.109834921220921
"55",0.137415080604314
"56",0.135336474737441
"57",0.399886309463128
"58",0.0436354374013871
"59",-0.0425890416060014
"60",-0.0306585461124234
"61",0.00396168507327771
"62",0.136385637451427
"63",-0.0909627535912219
"64",0.0126807335498317
"65",0.0455329102649659
"66",0.0599159317896512
"67",0.11186063787644
"68",0.0490156865203391
"69",0.0218565247716063
"70",0.226715641150995
"71",0.0483525364230905
"72",0.110217809618624
"73",0.0956085516957313
"74",0.0387709219411415
"75",0.100559186988753
"76",0.0246768456450726
"77",0.312764634678951
"78",0.0361082387270747
"79",0.10835408536668
"80",0.135175562515598
"81",0.407685970100423
"82",0.24860926192713
"83",0.187635433905919
"84",0.0102314393064708
"85",0.0908465263746342
"86",-0.0519883409408117
"87",0.149940432848899
"88",0.0519210416949315
"89",0.0375748759851015
"90",0.051236365278833
"91",0.0210489187636529
"92",0.0424173598805178
"93",0.0843133372107487
"94",0.0779958966921161
"95",0.09502073700653
"96",0.078804144596069
"97",0.205601991295845
"98",0.0430130001047038
"99",0.0213621406282588
"100",0.361548599614477
"101",0.1661725107567
"102",0.0313247464846516
"103",-0.00801991683327971
"104",0.044327745437402
"105",0.15313106336834
"106",0.197755401580677
"107",-0.0417859827046756
"108",-0.0421651248596468
"109",0.166565869621695
"110",0.167020502293517
"111",0.158623311541835
"112",-0.00196271445762786
"113",-0.0379528081013556
"114",0.200531476171896
"115",0.0628931809820317
"116",0.0572513863670871
"117",0.220156409008605
"118",0.0783788710754692
"119",0.127856487334972
"120",-0.0182998058788178
"121",0.339750941257133
"122",0.160835383141794
"123",0.229806320472522
"124",-0.00331215344000413
"125",0.105379856509949
"126",0.303493437224714
"127",0.0743865116087822
"128",0.0988053735295914
"129",0.0691502382600671
"130",-0.119005600841773
"131",0.0498832025457564
"132",0.0781000070648033
"133",0.250166331221426
"134",0.146486808229784
"135",-0.00759827851403916
"136",0.338432085361763
"137",0.0578538951643899
"138",0.0548976706937716
"139",-0.0205960954313324
"140",0.10848489574245
"141",-0.0212722126505503
"142",0.0846560102811431
"143",0.152766543866932
"144",0.144368246958807
"145",0.106462708019361
"146",0.260877473261281
"147",0.00340945505660734
"148",-0.0292077712363283
"149",0.258414948005856
"150",0.0869937574734008
"151",0.0695850204717853
"152",0.345533091913802
"153",-0.0193684663766344
"154",0.125508934665788
"155",0.0740550018528203
"156",0.144713917056535
"157",0.106749735176893
"158",0.134836945415719
"159",0.168532191329274
"160",0.226188124768206
"161",0.0441465769878619
"162",0.258307493701264
"163",0.55494968624709
"164",0.245913081253037
