"","x"
"1",0.298205730421797
"2",-0.0640547322772826
"3",0.507054393381963
"4",0.127957956410042
"5",0.562135478903611
"6",0.0123265848977647
"7",0.374110937740614
"8",0.311741710410667
"9",-0.0108890209898977
"10",0.315629618936814
"11",-0.0523881487161377
"12",-0.11964211685982
"13",0.158685048947255
"14",0.376955184386683
"15",0.213596985990079
"16",0.359581791212888
"17",0.278348979944162
"18",0.372703742831856
"19",0.0716530128872524
"20",0.222196564417068
"21",0.176542806894191
"22",0.194885223159139
"23",-0.0490179010283954
"24",0.297925377194899
"25",0.217026306100475
"26",0.248111585159825
"27",0.521303473063819
"28",0.283542423866771
"29",-0.244093435934287
"30",0.264143208964466
"31",0.283870253277862
"32",0.494650231051649
"33",0.296264824903395
"34",0.447894268266008
"35",0.322487399722448
"36",-0.0435334693616146
"37",0.0236061794699615
"38",0.300957700681471
"39",0.0990036274484203
"40",0.113145736584951
"41",0.180953851282265
"42",0.123086217421408
"43",0.320827677052143
"44",0.290177879788142
"45",0.134566398114239
"46",0.472503472940042
"47",-0.0109129010667202
"48",0.225993519315817
"49",0.0942665209259461
"50",0.355976322931805
"51",-0.0494165592014124
"52",-0.100653236654805
"53",0.0214317448184722
"54",0.19968054251447
"55",0.689014203590747
"56",0.194318899458598
"57",0.197810140102132
"58",0.0127582575660641
"59",0.0104316835413416
"60",-0.176520859098086
"61",0.0680597510473598
"62",-0.00105305631764008
"63",-0.0564372952312303
"64",0.0290800783958314
"65",0.477424145681949
"66",0.230438289880039
"67",0.330294323007948
"68",0.109548904383255
"69",0.0696023194963954
"70",0.23685042868879
"71",0.074495739932245
"72",0.178540107465038
"73",0.106135011517471
"74",-0.109626914821763
"75",0.134350264312952
"76",0.213958709069588
"77",0.249501016360534
"78",0.219038537229393
"79",0.334045274694989
"80",0.381453515472594
"81",0.286371771216691
"82",0.767568577816295
"83",0.173206435908629
"84",-0.210997124427352
"85",0.0803931443869909
"86",0.206981185156508
"87",0.165695294429662
"88",0.223577155883227
"89",0.309738548272859
"90",-0.0457862381476206
"91",-0.00216955440620184
"92",0.216872693148436
"93",0.21574229022929
"94",0.312949715134291
"95",0.0395777098673572
"96",0.240934001589637
"97",0.206883780498689
"98",0.14565061002521
"99",0.335484926301362
"100",0.294240181484953
"101",0.415154780852066
"102",0.21136028320294
"103",0.0332381883486121
"104",0.0253192372576979
"105",0.274336505798249
"106",0.32972912590053
"107",-0.200906893756714
"108",0.0708829137071847
"109",0.138001487560411
"110",0.293737343052187
"111",0.17715042019037
"112",0.165830268696592
"113",-0.161558162716606
"114",0.127544715575889
"115",0.426714887989438
"116",0.227621885075328
"117",0.462150156412358
"118",0.380361613510292
"119",0.0630563262461983
"120",0.241781290375552
"121",0.385984259805657
"122",0.51575102480157
"123",0.127961759779291
"124",0.0406854063235188
"125",0.180886295785374
"126",0.404314379516743
"127",0.340335031262716
"128",-0.0291870007748562
"129",0.561070856791206
"130",-0.0997426039927256
"131",0.335333384802296
"132",0.119289601741802
"133",0.602434185160472
"134",0.417431724517602
"135",-0.201711191243879
"136",0.271986429664306
"137",0.309114819100545
"138",0.0829743362106545
"139",-0.103304176227667
"140",0.0690441438699299
"141",0.0548241445929259
"142",0.0273784786963686
"143",0.116127953894145
"144",0.364991928086852
