"","x"
"1",0.309899008610619
"2",0.0118548121802358
"3",0.414238366094984
"4",0.182252748084146
"5",0.462010535412916
"6",-0.107534644722163
"7",0.371688515647658
"8",0.294859017410154
"9",-0.0137042764108261
"10",0.306826588991162
"11",0.0499072595504314
"12",-0.105011460886221
"13",0.06469579093164
"14",0.446988169242281
"15",0.42815705109209
"16",0.0419937089969579
"17",0.0850727150854805
"18",0.39657462527649
"19",-0.0252467370382208
"20",0.0461829796826152
"21",0.355433555296571
"22",0.088176972075002
"23",-0.0168099561400419
"24",0.157415398481502
"25",0.0137143445988302
"26",-0.0136505470973816
"27",0.663396418869123
"28",0.0171314064226827
"29",-0.0789524420842733
"30",0.00150644590083018
"31",0.0501249697575298
"32",0.376468912662109
"33",0.115871957429075
"34",0.531670288096224
"35",0.121666620192986
"36",-0.072211011265344
"37",-0.0876726059722759
"38",0.345663760947712
"39",0.13685394055379
"40",0.229361071821247
"41",0.0258815543897732
"42",-0.0391158052651802
"43",0.0827571432321699
"44",0.0522752473480265
"45",0.110123193521366
"46",-0.01417634736247
"47",-0.0210127908342254
"48",0.117640612957489
"49",0.0605805397826016
"50",0.246578095715534
"51",-0.0940737989156126
"52",0.00449913323482881
"53",-0.00679389566567112
"54",0.121010197546807
"55",0.126497765128768
"56",0.267480862304667
"57",0.245957331175687
"58",0.0347437672619986
"59",0.00103162469034776
"60",-0.0180934389212472
"61",-0.012832509403568
"62",0.0393346983417007
"63",-0.152231046280364
"64",0.041095262123535
"65",0.0352775700446675
"66",0.291909796967347
"67",0.0949682430577069
"68",0.0821020795846858
"69",0.0836084168169605
"70",0.232120634372122
"71",-0.0112228688920347
"72",0.153803941409029
"73",0.0425552500312778
"74",0.0278805244004342
"75",0.378518926913839
"76",0.161517437746454
"77",0.387444916810934
"78",0.0997508816153692
"79",0.328596307194328
"80",0.532536604504671
"81",0.332304885272842
"82",0.409886397158101
"83",0.158332249596793
"84",-0.0691076103084063
"85",0.277709204927032
"86",-0.0346789094521961
"87",0.243355721968278
"88",0.026627709704594
