"","x"
"1",0.280889150847036
"2",0.00309145371464964
"3",0.491048362716685
"4",0.0845171407633085
"5",0.543818279282702
"6",0.0189806849029511
"7",0.356466481800661
"8",0.335678501466818
"9",-0.0321024886045566
"10",0.30000791888088
"11",-0.060879313753676
"12",-0.197373952249791
"13",0.146315591542403
"14",0.453803765500416
"15",0.247299862338093
"16",0.371273345632754
"17",0.25905316836596
"18",0.450675198011781
"19",0.0110492201286157
"20",0.204643277929211
"21",0.141655045353601
"22",0.200520125303556
"23",-0.0437588832628795
"24",0.273516341241845
"25",0.349326196699424
"26",0.216030925823731
"27",0.520711581299552
"28",0.269408022590945
"29",-0.284638434822279
"30",0.263959188868126
"31",0.247141552640648
"32",0.458821356196156
"33",0.308779599617624
"34",0.461773477077951
"35",0.324537522492192
"36",-0.0401898139140812
"37",0.0529144778218275
"38",0.275136584538008
"39",0.0945872013755703
"40",0.0756992390330692
"41",0.146162212856535
"42",0.0909535774576323
"43",0.380247212744441
"44",0.269117629713588
"45",0.224968253427038
"46",0.480785785252981
"47",0.0816055844701202
"48",0.215093308471466
"49",0.0693480190433601
"50",0.36617988251085
"51",-0.0127906927843546
"52",-0.0834745244619747
"53",0.00888483844849292
"54",0.240248009164644
"55",0.676473906068203
"56",0.207924942063137
"57",0.160140490438037
"58",0.00783094646530985
"59",0.0611028261651392
"60",-0.132601546369308
"61",0.0477468893426663
"62",-0.0507989287455234
"63",-0.0429559435585705
"64",0.0287784935766708
"65",0.456218257606175
"66",0.189371353239309
"67",0.311564634739363
"68",0.0942714454745888
"69",0.103325243653572
"70",0.212833826008983
"71",0.125722439977446
"72",0.198114733544412
"73",0.14054725129216
"74",-0.101646287754564
"75",0.100411676478495
"76",0.229834517641587
"77",0.278569400162274
"78",0.224803491592981
"79",0.300085930394186
"80",0.361378164059051
"81",0.326123496629404
"82",0.775057451111319
"83",0.24244101007354
"84",-0.208746638107978
"85",0.0971056917407834
"86",0.194733734152945
"87",0.158293474448288
"88",0.244357528775144
"89",0.282771066239643
"90",-0.000628263159166559
"91",-0.0482985757212548
"92",0.225777483389332
"93",0.166744612770744
"94",0.292658586310085
"95",0.0161283890747398
"96",0.19938265681532
"97",0.195107009390762
"98",0.270040306559015
"99",0.320786411585064
"100",0.381640032913218
"101",0.448757906478414
"102",0.198724326950259
"103",0.0345695046814207
"104",-0.0138325355971619
"105",0.28711212452535
"106",0.332833778746448
"107",-0.278216118212216
"108",0.0482219818583604
"109",0.12041894701835
"110",0.27245343350235
"111",0.142270166646473
"112",0.287069497817583
"113",-0.161296453901422
"114",0.102728274472046
"115",0.446889232586507
"116",0.303875986142015
"117",0.433205161624113
"118",0.34965246848052
"119",0.0220436783380991
"120",0.216149101906342
"121",0.395587518134587
"122",0.541428084438503
"123",0.118219043594275
"124",0.0319672653157589
"125",0.14123807338202
"126",0.396298614038565
"127",0.307658844747268
"128",0.00553317364263073
"129",0.544123073256604
"130",-0.0495692533677224
"131",0.365551188213532
"132",0.0930557938279802
"133",0.587633136106113
"134",0.390416192082901
"135",-0.185532271959653
"136",0.241122957342032
"137",0.297540450167363
"138",0.0588919360988182
"139",-0.10236650082158
"140",0.076321756718363
"141",0.0945885068453896
"142",0.0383198769525158
"143",0.137250192292494
"144",0.379982000310807
"145",0.152646763827811
"146",0.584339108683202
"147",-0.00294130729086794
"148",-0.00642704815654496
"149",0.266658883457974
"150",0.270543784226376
"151",0.334909711329751
"152",0.130801114154675
"153",-0.107531466143149
"154",0.0748032602226697
"155",-0.148400937036711
"156",0.354432575663162
"157",0.281811569122941
"158",0.180788955661655
"159",0.407378630840429
"160",0.24493926611608
"161",0.05597610223792
"162",0.512345106695862
"163",0.352308872426021
"164",0.323564854026298
"165",0.129884767672535
"166",0.0529632225364197
"167",0.262812653262367
"168",-0.179209859035805
"169",-0.149062745161506
"170",0.18142689086425
"171",0.00709528323307446
"172",0.154919038368421
"173",0.0188174934899267
"174",0.383442323804343
"175",0.123222209403938
"176",-0.0626872942373294
"177",0.283960278066145
"178",-0.0947290572523844
"179",0.508882135949496
"180",0.235787693936479
"181",0.0539251816427346
"182",0.360578779444914
"183",0.471811043283712
"184",0.176093020567262
"185",0.0182111011185672
"186",0.200064953585434
"187",0.312054171578103
"188",0.264343001781025
"189",0.331969854511023
"190",0.174778300116629
"191",0.437893163348702
"192",0.142364320031628
"193",0.234010231718836
"194",0.245426180370451
"195",-0.0658320858402231
"196",0.193397732276273
