"","x"
"1",0.350712747774166
"2",-0.0633003483018209
"3",0.489502725206808
"4",0.106485580988277
"5",0.544967579948602
"6",-0.00139798128810245
"7",0.375151542901676
"8",0.322481555186799
"9",-0.0234354458843559
"10",0.293208265737157
"11",-0.0572161192959315
"12",-0.186040105595143
"13",0.105444067290999
"14",0.449756140215784
"15",0.206788432742671
"16",0.336321985388525
"17",0.224244589941643
"18",0.470113966343472
"19",0.0581787449771707
"20",0.175411796380688
"21",0.178099295984278
"22",0.281712437141276
"23",-0.0842071496708249
"24",0.315741115451623
"25",0.33445842129098
"26",0.178871483312848
"27",0.501754538516745
"28",0.233763983578491
"29",-0.239784357392768
"30",0.289249651541547
"31",0.249800190571402
"32",0.428621663819998
"33",0.2836418234809
"34",0.43662693667208
"35",0.365350522081186
"36",0.0134070454733415
"37",0.0284405258710956
"38",0.309635600067075
"39",0.110093104814361
"40",0.0880364019820996
"41",0.0824749616990747
"42",0.0783353234419634
"43",0.383734597354987
"44",0.282823401402525
"45",0.177405394628247
"46",0.587234438427324
"47",0.0543217121362643
"48",0.197608206766969
"49",0.087298792616361
"50",0.332088932196082
"51",-0.0234739201847002
"52",-0.0479746272741541
"53",-0.0370406754738111
"54",0.201347681153323
"55",0.676951554739089
"56",0.249377524730247
"57",0.148483245607381
"58",0.0201004006205372
"59",0.0185471454165356
"60",-0.177398430545939
"61",0.0282229593641454
"62",-0.0730183216968247
"63",-0.0714409214517633
"64",0.0187198560825642
"65",0.449154765046874
"66",0.311597481335484
"67",0.297609642551522
"68",0.191936425043348
"69",0.154040960277108
"70",0.180417988015319
"71",0.0962996569783369
"72",0.24444534439815
"73",0.166416502433281
"74",-0.10993449756172
"75",0.0834563466483626
"76",0.182115689410773
"77",0.397461980971753
"78",0.35205408485998
"79",0.358046906752073
"80",0.382542857934885
"81",0.268647648599644
"82",0.802127911981807
"83",0.311816089610701
"84",-0.243553354576496
"85",0.104840477886432
"86",0.188902081986215
"87",0.173012473228451
"88",0.197750545425532
"89",0.250962895329186
"90",-0.0561779118072046
"91",-0.0533882575310574
"92",0.17367771366045
"93",0.164423956162489
"94",0.269979837036197
"95",0.0741486062438385
"96",0.267526035665521
"97",0.331732705628543
"98",0.271277907371705
"99",0.325103716780412
"100",0.373496337976634
"101",0.45677163409848
"102",0.191459371409322
"103",-0.0267305218011272
"104",-0.0665600352768445
"105",0.25416244983173
"106",0.300447818788276
"107",-0.297047709430063
"108",0.052242022669399
"109",0.0820505682909153
"110",0.258396713142281
"111",0.156314146338428
"112",0.286577956491219
"113",-0.191292002252884
"114",0.0691678762092264
"115",0.415046936781288
"116",0.289965477392078
"117",0.390250213076386
"118",0.324478872574984
"119",0.0191989457976293
"120",0.257196255844308
"121",0.400593959499553
"122",0.548925881874971
"123",0.0888371225105725
"124",0.0922000971796882
"125",0.220480374673112
"126",0.476408011271056
"127",0.318515907880755
"128",-0.0191988944322136
"129",0.534499151023113
"130",-0.0657293941188608
